show_id,cinema_id,hall_id,hall_capacity,movie_id,genre,age_rating,runtime_min,release_date,show_datetime,format,base_price,sold_tickets,occupancy_rate,city,day_of_week,is_weekend,hour_bucket,month,holiday_flag,release_age_days,lead_time_days,prime_time_flag,runtime_bucket,screening_number_for_movie
show_00756,cinema_spb_01,hall_1,100,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-06 18:00:00,2D,430.0,42,0.42,Saint Petersburg,0,False,evening,4,False,55,6.7,True,medium,55
show_00759,cinema_spb_01,hall_2,70,movie_family_01,animation,6+,92,2026-02-20,2026-04-06 18:30:00,2D,418.16,55,0.7857,Saint Petersburg,0,False,evening,4,False,45,4.5,True,medium,43
show_00321,cinema_msk_01,hall_2,80,movie_family_01,animation,6+,92,2026-02-20,2026-04-06 19:00:00,IMAX,709.09,67,0.8375,Moscow,0,False,evening,4,False,45,9.2,True,medium,78
show_00325,cinema_msk_01,hall_3,60,movie_horror_01,horror,18+,98,2026-03-05,2026-04-06 19:30:00,3D,564.23,41,0.6833,Moscow,0,False,evening,4,False,32,7.2,True,medium,85
show_00322,cinema_msk_01,hall_2,80,movie_family_01,animation,6+,92,2026-02-20,2026-04-06 21:15:00,3D,596.85,59,0.7375,Moscow,0,False,evening,4,False,45,11.9,True,medium,79
show_00326,cinema_msk_01,hall_3,60,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-06 22:45:00,3D,578.08,25,0.4167,Moscow,0,False,evening,4,False,55,5.2,False,medium,86
show_00760,cinema_spb_01,hall_1,100,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-07 10:30:00,IMAX,539.99,15,0.15,Saint Petersburg,1,False,morning,4,False,37,14.2,False,long,64
show_00333,cinema_msk_01,hall_3,60,movie_horror_01,horror,18+,98,2026-03-05,2026-04-07 10:45:00,2D,397.84,18,0.3,Moscow,1,False,morning,4,False,33,9.4,False,medium,86
show_00331,cinema_msk_01,hall_2,80,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-07 11:00:00,2D,383.68,34,0.425,Moscow,1,False,morning,4,False,37,6.6,False,long,79
show_00327,cinema_msk_01,hall_1,120,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-07 11:00:00,2D,404.13,28,0.2333,Moscow,1,False,morning,4,False,37,17.5,False,long,77
show_00763,cinema_spb_01,hall_2,70,movie_horror_01,horror,18+,98,2026-03-05,2026-04-07 11:45:00,IMAX,505.25,6,0.0857,Saint Petersburg,1,False,morning,4,False,33,17.5,False,medium,59
show_00334,cinema_msk_01,hall_3,60,movie_family_01,animation,6+,92,2026-02-20,2026-04-07 14:00:00,IMAX,612.44,21,0.35,Moscow,1,False,day,4,False,46,8.3,False,medium,82
show_00761,cinema_spb_01,hall_1,100,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-07 14:15:00,IMAX,551.89,53,0.53,Saint Petersburg,1,False,day,4,False,37,8.1,False,long,65
show_00764,cinema_spb_01,hall_2,70,movie_family_01,animation,6+,92,2026-02-20,2026-04-07 14:30:00,3D,434.01,21,0.3,Saint Petersburg,1,False,day,4,False,46,11.0,False,medium,44
show_00328,cinema_msk_01,hall_1,120,movie_family_01,animation,6+,92,2026-02-20,2026-04-07 14:30:00,2D,411.96,58,0.4833,Moscow,1,False,day,4,False,46,15.8,False,medium,80
show_00332,cinema_msk_01,hall_2,80,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-07 15:00:00,3D,518.98,42,0.525,Moscow,1,False,day,4,False,37,3.9,False,long,80
show_00762,cinema_spb_01,hall_1,100,movie_horror_01,horror,18+,98,2026-03-05,2026-04-07 19:00:00,3D,506.16,50,0.5,Saint Petersburg,1,False,evening,4,False,33,6.2,True,medium,58
show_00329,cinema_msk_01,hall_1,120,movie_family_01,animation,6+,92,2026-02-20,2026-04-07 19:30:00,2D,502.0,100,0.8333,Moscow,1,False,evening,4,False,46,20.1,True,medium,81
show_00335,cinema_msk_01,hall_3,60,movie_family_01,animation,6+,92,2026-02-20,2026-04-07 19:45:00,3D,585.23,50,0.8333,Moscow,1,False,evening,4,False,46,6.6,True,medium,83
show_00336,cinema_msk_01,hall_3,60,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-07 21:45:00,3D,580.1,39,0.65,Moscow,1,False,evening,4,False,56,12.8,True,medium,87
show_00330,cinema_msk_01,hall_1,120,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-07 21:45:00,2D,496.02,87,0.725,Moscow,1,False,evening,4,False,37,5.2,True,long,78
show_00345,cinema_msk_01,hall_3,60,movie_horror_01,horror,18+,98,2026-03-05,2026-04-08 10:15:00,3D,460.07,12,0.2,Moscow,2,False,morning,4,False,34,16.2,False,medium,89
show_00337,cinema_msk_01,hall_1,120,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-08 11:15:00,3D,478.87,21,0.175,Moscow,2,False,morning,4,False,38,13.7,False,long,81
show_00767,cinema_spb_01,hall_2,70,movie_family_01,animation,6+,92,2026-02-20,2026-04-08 11:15:00,IMAX,511.82,23,0.3286,Saint Petersburg,2,False,morning,4,False,47,19.3,False,medium,46
show_00341,cinema_msk_01,hall_2,80,movie_horror_01,horror,18+,98,2026-03-05,2026-04-08 11:15:00,2D,401.06,15,0.1875,Moscow,2,False,morning,4,False,34,4.6,False,medium,88
show_00765,cinema_spb_01,hall_1,100,movie_family_01,animation,6+,92,2026-02-20,2026-04-08 11:30:00,3D,418.93,11,0.11,Saint Petersburg,2,False,morning,4,False,47,14.4,False,medium,45
show_00768,cinema_spb_01,hall_2,70,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-08 14:00:00,IMAX,556.43,26,0.3714,Saint Petersburg,2,False,day,4,False,38,4.9,False,long,66
show_00766,cinema_spb_01,hall_1,100,movie_horror_01,horror,18+,98,2026-03-05,2026-04-08 14:15:00,IMAX,547.49,28,0.28,Saint Petersburg,2,False,day,4,False,34,14.3,False,medium,60
show_00342,cinema_msk_01,hall_2,80,movie_family_01,animation,6+,92,2026-02-20,2026-04-08 14:30:00,2D,415.67,17,0.2125,Moscow,2,False,day,4,False,47,9.1,False,medium,85
show_00346,cinema_msk_01,hall_3,60,movie_family_01,animation,6+,92,2026-02-20,2026-04-08 15:00:00,IMAX,635.59,29,0.4833,Moscow,2,False,day,4,False,47,8.7,False,medium,87
show_00338,cinema_msk_01,hall_1,120,movie_family_01,animation,6+,92,2026-02-20,2026-04-08 15:15:00,2D,441.65,36,0.3,Moscow,2,False,day,4,False,47,7.5,False,medium,84
show_00339,cinema_msk_01,hall_1,120,movie_horror_01,horror,18+,98,2026-03-05,2026-04-08 18:15:00,3D,589.52,75,0.625,Moscow,2,False,evening,4,False,34,19.8,True,medium,87
show_00343,cinema_msk_01,hall_2,80,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-08 18:30:00,3D,573.46,67,0.8375,Moscow,2,False,evening,4,False,38,15.7,True,long,82
show_00347,cinema_msk_01,hall_3,60,movie_family_01,animation,6+,92,2026-02-20,2026-04-08 18:45:00,3D,577.87,54,0.9,Moscow,2,False,evening,4,False,47,16.4,True,medium,88
show_00769,cinema_spb_01,hall_2,70,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-08 19:30:00,IMAX,626.46,44,0.6286,Saint Petersburg,2,False,evening,4,False,57,4.5,True,medium,57
show_00770,cinema_spb_01,hall_2,70,movie_horror_01,horror,18+,98,2026-03-05,2026-04-08 21:15:00,2D,423.49,49,0.7,Saint Petersburg,2,False,evening,4,False,34,4.5,True,medium,61
show_00340,cinema_msk_01,hall_1,120,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-08 22:00:00,IMAX,719.52,65,0.5417,Moscow,2,False,evening,4,False,57,13.1,False,medium,88
show_00344,cinema_msk_01,hall_2,80,movie_family_01,animation,6+,92,2026-02-20,2026-04-08 22:15:00,IMAX,718.75,48,0.6,Moscow,2,False,evening,4,False,47,20.1,False,medium,86
show_00351,cinema_msk_01,hall_2,80,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-09 10:00:00,3D,461.24,27,0.3375,Moscow,3,False,morning,4,False,39,13.7,False,long,84
show_00348,cinema_msk_01,hall_1,120,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-09 10:15:00,3D,498.76,31,0.2583,Moscow,3,False,morning,4,False,39,7.6,False,long,83
show_00355,cinema_msk_01,hall_3,60,movie_family_01,animation,6+,92,2026-02-20,2026-04-09 10:15:00,IMAX,599.56,13,0.2167,Moscow,3,False,morning,4,False,48,8.3,False,medium,90
show_00775,cinema_spb_01,hall_2,70,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-09 11:15:00,3D,384.66,13,0.1857,Saint Petersburg,3,False,morning,4,False,39,16.9,False,long,68
show_00771,cinema_spb_01,hall_1,100,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-09 11:30:00,2D,317.35,6,0.06,Saint Petersburg,3,False,morning,4,False,58,6.8,False,medium,58
show_00772,cinema_spb_01,hall_1,100,movie_horror_01,horror,18+,98,2026-03-05,2026-04-09 14:00:00,2D,346.2,30,0.3,Saint Petersburg,3,False,day,4,False,35,3.2,False,medium,62
show_00776,cinema_spb_01,hall_2,70,movie_horror_01,horror,18+,98,2026-03-05,2026-04-09 14:45:00,3D,421.79,18,0.2571,Saint Petersburg,3,False,day,4,False,35,3.4,False,medium,63
show_00352,cinema_msk_01,hall_2,80,movie_family_01,animation,6+,92,2026-02-20,2026-04-09 14:45:00,2D,437.89,25,0.3125,Moscow,3,False,day,4,False,48,4.8,False,medium,89
show_00356,cinema_msk_01,hall_3,60,movie_horror_01,horror,18+,98,2026-03-05,2026-04-09 15:00:00,2D,411.78,18,0.3,Moscow,3,False,day,4,False,35,9.7,False,medium,92
show_00349,cinema_msk_01,hall_1,120,movie_horror_01,horror,18+,98,2026-03-05,2026-04-09 15:45:00,3D,524.56,25,0.2083,Moscow,3,False,day,4,False,35,12.8,False,medium,90
show_00350,cinema_msk_01,hall_1,120,movie_horror_01,horror,18+,98,2026-03-05,2026-04-09 18:15:00,2D,493.67,75,0.625,Moscow,3,False,evening,4,False,35,17.4,True,medium,91
show_00777,cinema_spb_01,hall_2,70,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-09 19:00:00,2D,416.63,49,0.7,Saint Petersburg,3,False,evening,4,False,58,4.8,True,medium,60
show_00353,cinema_msk_01,hall_2,80,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-09 19:30:00,2D,499.64,50,0.625,Moscow,3,False,evening,4,False,58,4.7,True,medium,89
show_00773,cinema_spb_01,hall_1,100,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-09 19:30:00,IMAX,612.11,66,0.66,Saint Petersburg,3,False,evening,4,False,58,15.1,True,medium,59
show_00774,cinema_spb_01,hall_1,100,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-09 21:15:00,2D,425.94,78,0.78,Saint Petersburg,3,False,evening,4,False,39,5.0,True,long,67
show_00354,cinema_msk_01,hall_2,80,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-09 21:30:00,3D,579.21,71,0.8875,Moscow,3,False,evening,4,False,39,4.6,True,long,85
show_00363,cinema_msk_01,hall_3,60,movie_horror_01,horror,18+,98,2026-03-05,2026-04-10 11:00:00,2D,417.59,14,0.2333,Moscow,4,False,morning,4,False,36,5.7,False,medium,97
show_00778,cinema_spb_01,hall_1,100,movie_horror_01,horror,18+,98,2026-03-05,2026-04-10 11:00:00,3D,407.15,17,0.17,Saint Petersburg,4,False,morning,4,False,36,11.7,False,medium,64
show_00361,cinema_msk_01,hall_2,80,movie_horror_01,horror,18+,98,2026-03-05,2026-04-10 11:00:00,2D,390.32,23,0.2875,Moscow,4,False,morning,4,False,36,21.0,False,medium,95
show_00782,cinema_spb_01,hall_2,70,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-10 11:15:00,IMAX,531.84,16,0.2286,Saint Petersburg,4,False,morning,4,False,59,15.8,False,medium,61
show_00357,cinema_msk_01,hall_1,120,movie_family_01,animation,6+,92,2026-02-20,2026-04-10 11:30:00,3D,463.87,10,0.0833,Moscow,4,False,morning,4,False,49,13.2,False,medium,91
show_00364,cinema_msk_01,hall_3,60,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-10 14:00:00,IMAX,636.19,21,0.35,Moscow,4,False,day,4,False,59,18.8,False,medium,90
show_00362,cinema_msk_01,hall_2,80,movie_horror_01,horror,18+,98,2026-03-05,2026-04-10 14:00:00,IMAX,628.33,20,0.25,Moscow,4,False,day,4,False,36,10.2,False,medium,96
show_00783,cinema_spb_01,hall_2,70,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-10 14:15:00,IMAX,537.98,18,0.2571,Saint Petersburg,4,False,day,4,False,59,16.5,False,medium,62
show_00779,cinema_spb_01,hall_1,100,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-10 15:15:00,IMAX,540.71,36,0.36,Saint Petersburg,4,False,day,4,False,40,3.3,False,long,69
show_00358,cinema_msk_01,hall_1,120,movie_family_01,animation,6+,92,2026-02-20,2026-04-10 15:45:00,IMAX,648.63,37,0.3083,Moscow,4,False,day,4,False,49,4.1,False,medium,92
show_00784,cinema_spb_01,hall_2,70,movie_horror_01,horror,18+,98,2026-03-05,2026-04-10 19:00:00,3D,513.12,39,0.5571,Saint Petersburg,4,False,evening,4,False,36,8.5,True,medium,65
show_00359,cinema_msk_01,hall_1,120,movie_horror_01,horror,18+,98,2026-03-05,2026-04-10 19:15:00,3D,592.02,77,0.6417,Moscow,4,False,evening,4,False,36,4.4,True,medium,93
show_00780,cinema_spb_01,hall_1,100,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-10 19:45:00,3D,497.45,72,0.72,Saint Petersburg,4,False,evening,4,False,40,14.2,True,long,70
show_00360,cinema_msk_01,hall_1,120,movie_horror_01,horror,18+,98,2026-03-05,2026-04-10 21:00:00,2D,487.71,69,0.575,Moscow,4,False,evening,4,False,36,20.1,True,medium,94
show_00781,cinema_spb_01,hall_1,100,movie_family_01,animation,6+,92,2026-02-20,2026-04-10 21:30:00,3D,516.36,59,0.59,Saint Petersburg,4,False,evening,4,False,49,9.2,True,medium,47
show_00365,cinema_msk_01,hall_1,120,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-11 10:15:00,3D,461.55,44,0.3667,Moscow,5,True,morning,4,False,60,5.6,False,medium,91
show_00785,cinema_spb_01,hall_1,100,movie_horror_01,horror,18+,98,2026-03-05,2026-04-11 10:30:00,2D,310.31,20,0.2,Saint Petersburg,5,True,morning,4,False,37,14.1,False,medium,66
show_00373,cinema_msk_01,hall_3,60,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-11 10:30:00,3D,469.0,22,0.3667,Moscow,5,True,morning,4,False,41,3.9,False,long,87
show_00787,cinema_spb_01,hall_2,70,movie_horror_01,horror,18+,98,2026-03-05,2026-04-11 10:45:00,2D,334.34,26,0.3714,Saint Petersburg,5,True,morning,4,False,37,20.5,False,medium,67
show_00369,cinema_msk_01,hall_2,80,movie_family_01,animation,6+,92,2026-02-20,2026-04-11 11:00:00,2D,414.05,30,0.375,Moscow,5,True,morning,4,False,50,8.6,False,medium,93
show_00788,cinema_spb_01,hall_2,70,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-11 14:00:00,2D,347.66,39,0.5571,Saint Petersburg,5,True,day,4,False,41,14.3,True,long,72
show_00370,cinema_msk_01,hall_2,80,movie_family_01,animation,6+,92,2026-02-20,2026-04-11 14:15:00,2D,446.72,45,0.5625,Moscow,5,True,day,4,False,50,18.1,True,medium,94
show_00374,cinema_msk_01,hall_3,60,movie_horror_01,horror,18+,98,2026-03-05,2026-04-11 14:30:00,IMAX,610.36,44,0.7333,Moscow,5,True,day,4,False,37,3.4,True,medium,100
show_00366,cinema_msk_01,hall_1,120,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-11 15:15:00,IMAX,623.51,74,0.6167,Moscow,5,True,day,4,False,41,11.6,True,long,86
show_00786,cinema_spb_01,hall_1,100,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-11 15:30:00,IMAX,550.62,47,0.47,Saint Petersburg,5,True,day,4,False,41,7.8,True,long,71
show_00375,cinema_msk_01,hall_3,60,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-11 18:15:00,2D,518.68,56,0.9333,Moscow,5,True,evening,4,False,41,7.5,True,long,88
show_00371,cinema_msk_01,hall_2,80,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-11 18:30:00,3D,561.22,63,0.7875,Moscow,5,True,evening,4,False,60,12.1,True,medium,93
show_00367,cinema_msk_01,hall_1,120,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-11 19:30:00,3D,589.75,86,0.7167,Moscow,5,True,evening,4,False,60,18.4,True,medium,92
show_00368,cinema_msk_01,hall_1,120,movie_horror_01,horror,18+,98,2026-03-05,2026-04-11 22:30:00,IMAX,712.96,68,0.5667,Moscow,5,True,evening,4,False,37,14.6,False,medium,98
show_00372,cinema_msk_01,hall_2,80,movie_horror_01,horror,18+,98,2026-03-05,2026-04-11 22:45:00,2D,493.77,49,0.6125,Moscow,5,True,evening,4,False,37,20.3,False,medium,99
show_00793,cinema_spb_01,hall_2,70,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-12 10:00:00,2D,317.36,22,0.3143,Saint Petersburg,6,True,morning,4,False,42,9.1,False,long,73
show_00379,cinema_msk_01,hall_2,80,movie_family_01,animation,6+,92,2026-02-20,2026-04-12 10:15:00,2D,406.42,38,0.475,Moscow,6,True,morning,4,False,51,17.5,False,medium,95
show_00789,cinema_spb_01,hall_1,100,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-12 10:15:00,3D,418.79,21,0.21,Saint Petersburg,6,True,morning,4,False,61,17.7,False,medium,63
show_00382,cinema_msk_01,hall_3,60,movie_horror_01,horror,18+,98,2026-03-05,2026-04-12 11:00:00,2D,416.5,24,0.4,Moscow,6,True,morning,4,False,38,16.3,False,medium,102
show_00376,cinema_msk_01,hall_1,120,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-12 11:45:00,3D,492.97,37,0.3083,Moscow,6,True,morning,4,False,61,7.5,False,medium,94
